FetchedAt,Index,Symbol,LivePrice,PrevEODClose,ChangePct,SMA20,SMA50,SMA200,AboveSMA20,AboveSMA50,AboveSMA200,High52W,Low52W,NearHigh_7pct,NearLow_7pct,PriceToHigh52_pct,PriceToLow52_pct,Hist_1D_Price,Hist_1D_SMA20,Hist_1D_SMA50,Hist_1D_SMA200,Hist_1W_Price,Hist_1W_SMA20,Hist_1W_SMA50,Hist_1W_SMA200,Hist_1M_Price,Hist_1M_SMA20,Hist_1M_SMA50,Hist_1M_SMA200,Hist_3M_Price,Hist_3M_SMA20,Hist_3M_SMA50,Hist_3M_SMA200,Error
2026-03-25 19:27 IST,Nifty Smallcap 250,CHOLAHLDNG,1402.0,1374.6,1.99,1548.85,1646.81,1849.82,NO,NO,NO,2164.51,1350.9,NO,YES,-35.23,3.78,1350.9,NO,NO,NO,1521.9,NO,NO,NO,1684.6,NO,NO,NO,1812.6,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,ZEEL,75.96,71.51,6.22,79.84,84.95,105.78,NO,NO,NO,146.58,68.39,NO,NO,-48.18,11.07,68.39,NO,NO,NO,75.3,NO,NO,NO,90.7,YES,YES,NO,91.92,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,CGCL,170.01,169.46,0.32,165.13,170.95,181.61,YES,NO,NO,209.08,150.9,NO,NO,-18.69,12.66,159.78,NO,NO,NO,169.71,YES,NO,NO,173.02,NO,NO,NO,177.77,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,BEML,1496.0,1446.8,3.4,1585.59,1677.94,1951.11,NO,NO,NO,2390.25,1363.52,NO,NO,-37.41,9.72,1399.1,NO,NO,NO,1512.0,NO,NO,NO,1706.5,NO,NO,NO,1793.22,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,ASAHIINDIA,836.75,813.0,2.92,858.22,918.81,898.74,NO,NO,NO,1066.4,600.62,NO,NO,-21.54,39.31,801.85,NO,NO,NO,839.9,NO,NO,NO,948.4,NO,NO,YES,1007.9,NO,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,JWL,261.8,259.6,0.85,269.17,291.85,322.4,NO,NO,NO,421.01,248.85,NO,YES,-37.82,5.2,252.6,NO,NO,NO,264.45,NO,NO,NO,289.35,NO,NO,NO,310.45,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,PPLPHARMA,141.07,136.08,3.67,148.06,155.91,184.04,NO,NO,NO,229.96,133.27,NO,YES,-38.65,5.85,133.27,NO,NO,NO,139.05,NO,NO,NO,160.53,YES,NO,NO,177.7,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,KARURVYSYA,284.8,272.3,4.59,299.46,298.19,246.02,NO,NO,YES,336.85,168.08,NO,NO,-15.45,69.44,261.15,NO,NO,YES,284.0,NO,NO,YES,322.6,YES,YES,YES,252.58,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,PCBL,269.75,233.15,15.7,271.47,280.26,343.4,NO,NO,NO,428.3,232.15,NO,NO,-37.02,16.2,232.15,NO,NO,NO,248.0,NO,NO,NO,305.6,YES,YES,NO,307.7,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,NEWGEN,435.65,433.0,0.61,465.4,548.75,840.74,NO,NO,NO,1328.04,420.55,NO,YES,-67.2,3.59,420.55,NO,NO,NO,445.0,NO,NO,NO,556.9,YES,NO,NO,858.15,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,CROMPTON,242.55,237.55,2.1,248.64,248.42,289.13,NO,NO,NO,359.65,221.45,NO,NO,-32.56,9.53,233.2,NO,NO,NO,248.65,NO,NO,NO,265.43,YES,YES,NO,259.1,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,TRIDENT,24.72,25.41,-2.72,24.08,25.43,28.03,YES,NO,NO,32.97,22.06,NO,NO,-25.02,12.06,25.05,YES,NO,NO,22.06,NO,NO,NO,25.53,NO,NO,NO,26.99,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,KSB,812.0,799.2,1.6,762.83,733.93,786.09,YES,YES,YES,884.1,664.7,NO,NO,-8.16,22.16,782.85,YES,YES,NO,761.1,YES,YES,NO,719.25,YES,NO,NO,778.6,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,JINDALSAW,188.54,181.97,3.61,183.82,181.99,194.06,YES,YES,NO,280.72,154.64,NO,NO,-32.84,21.92,179.11,NO,NO,NO,200.16,YES,YES,YES,181.28,NO,YES,NO,164.06,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,IIFL,464.3,455.9,1.84,482.8,521.55,508.04,NO,NO,NO,660.26,321.37,NO,NO,-29.68,44.48,453.5,NO,NO,NO,471.55,NO,NO,NO,497.6,NO,NO,NO,565.17,NO,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,WOCKPHARMA,1197.2,1138.8,5.13,1264.25,1336.9,1456.37,NO,NO,NO,1831.1,1100.3,NO,NO,-34.62,8.81,1100.3,NO,NO,NO,1188.7,NO,NO,NO,1381.6,NO,NO,NO,1444.5,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,SUNTV,609.3,616.3,-1.14,593.67,573.47,564.86,YES,YES,YES,671.24,516.7,NO,NO,-9.23,17.92,599.1,YES,YES,YES,567.5,NO,NO,YES,583.39,YES,YES,YES,553.53,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,HAPPSTMNDS,398.1,399.4,-0.33,374.18,390.97,509.52,YES,YES,NO,661.2,337.5,NO,NO,-39.79,17.96,392.65,YES,YES,NO,380.7,YES,NO,NO,377.05,NO,NO,NO,496.8,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,JMFINANCIL,124.54,120.44,3.4,123.63,129.27,152.48,YES,NO,NO,191.14,85.4,NO,NO,-34.84,45.83,117.66,NO,NO,NO,119.98,NO,NO,NO,134.83,YES,NO,NO,143.43,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,FINCABLES,832.15,815.25,2.07,880.48,812.62,829.85,NO,YES,YES,982.34,710.8,NO,NO,-15.29,17.07,808.6,NO,NO,NO,857.4,NO,YES,YES,791.9,YES,YES,NO,784.6,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,ABREL,1167.8,1133.7,3.01,1197.72,1303.52,1743.34,NO,NO,NO,2499.86,1094.9,NO,YES,-53.29,6.66,1110.6,NO,NO,NO,1121.0,NO,NO,NO,1300.9,NO,NO,NO,1744.0,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,IRCON,123.82,118.62,4.38,133.89,147.0,167.31,NO,NO,NO,217.47,115.24,NO,NO,-43.06,7.45,115.24,NO,NO,NO,126.52,NO,NO,NO,149.84,NO,NO,NO,155.58,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,CASTROLIND,178.04,173.78,2.45,180.64,180.79,192.26,NO,NO,NO,218.6,173.78,NO,YES,-18.55,2.45,177.29,NO,NO,NO,181.25,NO,NO,NO,182.48,YES,YES,NO,178.79,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,RADICO,2747.0,2637.3,4.16,2705.77,2770.79,2911.48,YES,NO,NO,3376.0,2244.74,NO,NO,-18.63,22.37,2606.6,NO,NO,NO,2739.1,YES,NO,NO,2706.2,NO,NO,NO,3194.9,NO,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,JKTYRE,406.85,398.05,2.21,447.94,500.1,421.94,NO,NO,NO,604.9,260.94,NO,NO,-32.74,55.92,392.05,NO,NO,NO,420.6,NO,NO,NO,538.3,NO,YES,YES,490.9,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,AADHARHFC,471.3,462.8,1.84,464.78,470.11,487.45,YES,YES,NO,539.85,403.25,NO,NO,-12.7,16.88,445.1,NO,NO,NO,480.55,YES,YES,NO,479.35,YES,NO,NO,488.55,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,TITAGARH,628.75,616.3,2.02,657.64,733.92,838.89,NO,NO,NO,962.6,595.0,NO,YES,-34.68,5.67,595.0,NO,NO,NO,629.05,NO,NO,NO,743.5,NO,NO,NO,816.5,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,POONAWALLA,390.65,381.45,2.41,421.87,437.54,456.55,NO,NO,NO,542.5,318.2,NO,NO,-27.99,22.77,376.2,NO,NO,NO,406.0,NO,NO,NO,471.15,YES,YES,YES,470.35,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,ENGINERSIN,195.98,187.34,4.61,200.03,192.01,202.18,NO,YES,NO,244.96,152.88,NO,NO,-20.0,28.19,181.29,NO,NO,NO,189.4,NO,NO,NO,213.33,YES,YES,YES,197.32,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,CENTRALBK,34.12,33.06,3.21,36.53,37.05,37.16,NO,NO,NO,45.93,32.56,NO,YES,-25.71,4.79,32.56,NO,NO,NO,34.94,NO,NO,NO,38.31,YES,YES,YES,36.93,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,GRAPHITE,595.75,570.85,4.36,647.98,645.73,580.19,NO,NO,YES,730.15,428.67,NO,NO,-18.41,38.98,563.7,NO,NO,NO,620.45,NO,NO,YES,690.85,YES,YES,YES,564.3,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,HEG,503.1,488.35,3.02,526.7,539.85,527.91,NO,NO,NO,637.5,422.54,NO,NO,-21.08,19.07,477.25,NO,NO,NO,501.1,NO,NO,NO,556.45,YES,NO,YES,530.05,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,ASTERDM,652.0,633.85,2.86,653.32,611.92,623.89,NO,YES,YES,722.95,432.28,NO,NO,-9.81,50.83,621.3,NO,YES,NO,669.55,YES,YES,YES,630.8,YES,YES,YES,597.2,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,CUB,252.95,235.55,7.39,256.42,272.84,241.06,NO,NO,YES,301.75,152.63,NO,NO,-16.17,65.73,234.3,NO,NO,NO,240.05,NO,NO,YES,281.7,NO,NO,YES,283.15,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,GPIL,277.3,263.4,5.28,257.39,257.18,236.76,YES,YES,YES,283.74,175.75,YES,NO,-2.27,57.78,251.85,NO,NO,YES,260.25,YES,YES,YES,262.85,YES,YES,YES,241.3,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,IGIL,332.55,326.45,1.87,327.48,320.68,342.99,YES,YES,NO,410.83,288.77,NO,NO,-19.05,15.16,318.8,NO,NO,NO,324.15,NO,YES,NO,331.65,YES,YES,NO,313.33,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,AIIL,526.7,493.4,6.75,467.92,510.35,558.03,YES,YES,NO,667.9,302.33,NO,NO,-21.14,74.21,480.5,YES,NO,NO,477.95,YES,NO,NO,506.0,YES,NO,NO,581.7,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,FIVESTAR,382.6,364.55,4.95,384.87,436.51,568.37,NO,NO,NO,840.69,347.3,NO,NO,-54.49,10.16,347.3,NO,NO,NO,355.25,NO,NO,NO,439.7,NO,NO,NO,560.75,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,CESC,152.26,150.29,1.31,155.07,153.01,162.84,NO,NO,NO,182.05,140.43,NO,NO,-16.36,8.42,148.7,NO,NO,NO,155.93,YES,YES,NO,155.43,YES,NO,NO,168.09,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,ACE,818.7,798.75,2.5,849.52,861.38,1018.33,NO,NO,NO,1352.32,789.7,NO,YES,-39.46,3.67,789.7,NO,NO,NO,820.9,NO,NO,NO,864.15,NO,NO,NO,954.95,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,PNBHOUSING,802.85,782.25,2.63,792.4,842.03,904.72,YES,NO,NO,1120.49,750.75,NO,YES,-28.35,6.94,750.75,NO,NO,NO,779.95,NO,NO,NO,848.9,YES,NO,NO,936.35,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,CEATLTD,3549.1,3451.7,2.82,3505.43,3698.79,3648.88,YES,NO,NO,4302.7,2637.12,NO,NO,-17.51,34.58,3386.4,NO,NO,NO,3414.3,NO,NO,NO,3793.8,NO,NO,YES,3932.8,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,INOXINDIA,1238.8,1202.6,3.01,1165.72,1143.47,1169.96,YES,YES,YES,1266.9,959.18,YES,NO,-2.22,29.15,1162.9,YES,YES,NO,1152.5,NO,YES,NO,1132.8,NO,YES,NO,1132.9,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,JBCHEPHARM,2085.3,2076.8,0.41,2090.24,1974.54,1782.45,NO,YES,YES,2138.6,1488.66,YES,NO,-2.49,40.08,2080.3,NO,YES,YES,2104.0,YES,YES,YES,2000.3,YES,YES,YES,1795.17,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,RAILTEL,268.8,262.0,2.6,285.05,315.39,357.81,NO,NO,NO,457.18,253.3,NO,YES,-41.2,6.12,253.3,NO,NO,NO,272.25,NO,NO,NO,323.22,NO,NO,NO,340.41,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,JYOTICNC,776.65,744.9,4.26,775.42,820.17,938.13,YES,NO,NO,1312.9,705.7,NO,NO,-40.84,10.05,722.45,NO,NO,NO,748.45,NO,NO,NO,837.25,YES,NO,NO,961.6,NO,YES,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,ANANDRATHI,2992.7,2970.6,0.74,3079.92,3034.09,2829.31,NO,NO,YES,3226.0,1672.26,NO,NO,-7.23,78.96,2912.4,NO,NO,YES,3063.0,NO,YES,YES,3017.4,YES,YES,YES,3003.2,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,BSOFT,347.4,346.5,0.26,369.17,397.89,395.43,NO,NO,NO,465.5,336.81,NO,YES,-25.37,3.14,339.2,NO,NO,NO,362.7,NO,NO,NO,378.65,NO,NO,NO,450.15,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,NH,1701.6,1655.5,2.78,1730.4,1781.07,1843.19,NO,NO,NO,2257.88,1624.6,NO,YES,-24.64,4.74,1624.6,NO,NO,NO,1657.0,NO,NO,NO,1827.0,YES,NO,NO,1896.6,NO,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,NUVAMA,1201.0,1150.3,4.41,1199.91,1292.18,1355.76,YES,NO,NO,1579.82,968.15,NO,NO,-23.98,24.05,1110.6,NO,NO,NO,1157.4,NO,NO,NO,1289.8,NO,NO,NO,1433.8,NO,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,LEMONTREE,107.63,106.16,1.38,108.66,122.14,148.46,NO,NO,NO,177.93,101.11,NO,YES,-39.51,6.45,102.14,NO,NO,NO,106.94,NO,NO,NO,116.27,NO,NO,NO,163.7,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,KEC,549.85,545.5,0.8,554.51,603.66,763.94,NO,NO,NO,928.19,514.85,NO,YES,-40.76,6.8,514.85,NO,NO,NO,539.3,NO,NO,NO,584.3,NO,NO,NO,745.0,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,GRANULES,629.05,606.35,3.74,580.69,577.54,540.67,YES,YES,YES,629.05,429.79,YES,NO,0.0,46.36,580.15,NO,YES,YES,572.0,NO,NO,YES,599.05,YES,YES,YES,583.4,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,KIRLOSENG,1392.4,1327.9,4.86,1420.72,1302.42,1059.64,NO,YES,YES,1510.5,665.76,NO,NO,-7.82,109.14,1287.7,NO,NO,YES,1441.6,YES,YES,YES,1418.5,YES,YES,YES,1242.61,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,MSUMI,37.98,37.51,1.25,40.22,42.41,43.89,NO,NO,NO,52.05,33.3,NO,NO,-27.03,14.05,35.89,NO,NO,NO,38.72,NO,NO,NO,42.93,NO,NO,NO,46.33,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,FIRSTCRY,224.83,225.49,-0.29,218.64,244.45,323.98,YES,NO,NO,414.9,210.06,NO,NO,-45.81,7.03,220.97,YES,NO,NO,212.89,NO,NO,NO,219.35,NO,NO,NO,292.75,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,TATACHEM,625.2,608.1,2.81,679.18,704.74,844.04,NO,NO,NO,1005.15,608.1,NO,YES,-37.8,2.81,608.85,NO,NO,NO,656.1,NO,NO,NO,716.1,YES,NO,NO,768.5,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,SWANCORP,325.65,325.45,0.06,350.88,389.15,439.77,NO,NO,NO,521.84,310.7,NO,YES,-37.6,4.81,310.7,NO,NO,NO,327.95,NO,NO,NO,405.75,NO,NO,NO,467.85,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,INTELLECT,657.1,643.05,2.18,668.63,758.89,976.26,NO,NO,NO,1220.72,608.77,NO,NO,-46.17,7.94,636.8,NO,NO,NO,642.65,NO,NO,NO,704.2,NO,NO,NO,1027.7,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,TECHNOE,1081.3,1049.7,3.01,1111.68,1057.68,1279.93,NO,YES,NO,1626.04,893.4,NO,NO,-33.5,21.03,1016.4,NO,NO,NO,1093.0,NO,YES,NO,1144.4,YES,YES,NO,1087.0,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,GRAVITA,1417.5,1392.7,1.78,1489.63,1565.1,1696.01,NO,NO,NO,2113.3,1306.7,NO,NO,-32.92,8.48,1306.7,NO,NO,NO,1414.2,NO,NO,NO,1585.9,NO,NO,NO,1844.0,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,AAVAS,1135.5,1114.2,1.91,1189.23,1307.03,1586.21,NO,NO,NO,2220.5,1073.9,NO,YES,-48.86,5.74,1073.9,NO,NO,NO,1101.6,NO,NO,NO,1280.0,NO,NO,NO,1457.8,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,BLUEJET,353.4,348.25,1.48,375.7,406.85,630.04,NO,NO,NO,1008.43,341.3,NO,YES,-64.96,3.55,341.3,NO,NO,NO,352.6,NO,NO,NO,355.85,NO,NO,NO,553.95,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,ABSLAMC,939.8,899.7,4.46,927.22,866.83,819.0,YES,YES,YES,1010.0,603.32,YES,NO,-6.95,55.77,889.25,NO,YES,YES,958.2,YES,YES,YES,917.9,YES,YES,YES,762.3,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,HOMEFIRST,948.0,929.5,1.99,1041.16,1102.3,1203.49,NO,NO,NO,1479.0,905.2,NO,YES,-35.9,4.73,905.2,NO,NO,NO,985.2,NO,NO,NO,1160.0,NO,YES,NO,1113.6,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,SIGNATURE,774.75,741.65,4.46,856.37,904.7,1080.32,NO,NO,NO,1301.4,726.45,NO,YES,-40.47,6.65,726.45,NO,NO,NO,795.25,NO,NO,NO,1008.0,YES,NO,NO,1146.5,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,ECLERX,1495.6,1461.4,2.34,1541.48,1884.63,2034.5,NO,NO,NO,2473.5,1200.8,NO,NO,-39.54,24.55,1403.7,NO,NO,NO,1474.7,NO,NO,NO,1776.75,NO,NO,NO,2329.4,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,AFFLE,1393.7,1303.0,6.96,1348.67,1509.52,1787.82,YES,NO,NO,2146.7,1268.7,NO,NO,-35.08,9.85,1268.7,NO,NO,NO,1290.4,NO,NO,NO,1486.2,NO,NO,NO,1712.2,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,CHAMBLFERT,432.35,420.25,2.88,433.64,439.12,488.8,NO,NO,NO,712.15,412.25,NO,YES,-39.29,4.88,414.0,NO,NO,NO,428.65,NO,NO,NO,454.4,YES,YES,NO,465.95,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,BAYERCROP,4501.4,4571.6,-1.54,4566.72,4550.6,4990.23,NO,NO,NO,6316.53,4289.7,NO,YES,-28.74,4.94,4488.8,NO,NO,NO,4487.6,NO,NO,NO,4800.0,YES,YES,NO,4364.0,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,DOMS,2337.6,2295.4,1.84,2206.1,2330.11,2457.0,YES,YES,NO,2996.96,2055.8,NO,NO,-22.0,13.71,2209.2,YES,NO,NO,2156.7,NO,NO,NO,2313.0,NO,NO,NO,2577.2,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,CYIENT,815.7,798.45,2.16,877.14,1008.79,1144.56,NO,NO,NO,1324.14,791.4,NO,YES,-38.4,3.07,791.4,NO,NO,NO,850.85,NO,NO,NO,988.6,NO,NO,NO,1161.7,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,TRIVENI,407.4,370.3,10.02,369.86,365.91,362.29,YES,YES,YES,446.4,323.92,NO,NO,-8.74,25.77,347.7,NO,NO,NO,336.3,NO,NO,NO,384.65,YES,YES,YES,387.99,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,WELSPUNLIV,113.41,113.08,0.29,118.07,126.08,128.48,NO,NO,NO,150.26,109.09,NO,YES,-24.52,3.96,109.95,NO,NO,NO,109.09,NO,NO,NO,136.78,YES,YES,YES,136.39,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,ARE&M,725.05,727.2,-0.3,794.39,834.01,936.31,NO,NO,NO,1077.45,725.05,NO,YES,-32.71,0.0,727.0,NO,NO,NO,777.7,NO,NO,NO,856.25,YES,NO,NO,925.55,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,BATAINDIA,660.05,640.05,3.12,716.75,807.34,1042.48,NO,NO,NO,1275.39,625.75,NO,YES,-48.25,5.48,625.75,NO,NO,NO,671.25,NO,NO,NO,811.9,NO,NO,NO,948.05,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,SAILIFE,1012.35,999.15,1.32,995.61,925.23,873.35,YES,YES,YES,1069.2,640.25,YES,NO,-5.32,58.12,988.2,NO,YES,YES,986.15,YES,YES,YES,941.4,YES,YES,YES,911.75,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,DEEPAKFERT,999.05,921.05,8.47,951.89,1037.59,1347.89,YES,NO,NO,1731.1,872.1,NO,NO,-42.29,14.56,872.1,NO,NO,NO,909.5,NO,NO,NO,1000.5,NO,NO,NO,1236.1,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,NEULANDLAB,12096.0,12030.0,0.55,12594.95,13102.34,14349.36,NO,NO,NO,18113.0,10950.38,NO,NO,-33.22,10.46,11555.0,NO,NO,NO,12273.0,NO,NO,NO,12638.0,NO,NO,NO,15743.0,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,AARTIIND,431.25,418.7,3.0,428.77,414.52,403.52,YES,YES,YES,485.46,340.0,NO,NO,-11.17,26.84,405.15,NO,NO,YES,424.95,NO,YES,YES,450.65,YES,YES,YES,374.95,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,STARHEALTH,459.15,455.5,0.8,458.14,456.62,456.61,YES,YES,YES,522.45,343.1,NO,NO,-12.12,33.82,444.1,NO,NO,NO,457.2,NO,YES,YES,453.35,NO,NO,NO,461.35,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,FSL,224.36,216.05,3.85,218.12,260.74,324.24,YES,NO,NO,386.32,207.18,NO,NO,-41.92,8.29,207.18,NO,NO,NO,216.98,NO,NO,NO,243.15,NO,NO,NO,348.64,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,DBREALTY,94.63,93.14,1.6,102.69,109.01,153.9,NO,NO,NO,248.35,91.03,NO,YES,-61.9,3.95,91.03,NO,NO,NO,98.19,NO,NO,NO,117.4,YES,YES,NO,120.72,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,NAVA,572.2,561.9,1.83,564.99,561.51,589.93,YES,YES,NO,713.34,423.84,NO,NO,-19.79,35.0,544.45,NO,NO,NO,551.3,NO,NO,NO,567.3,YES,YES,NO,571.85,YES,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,CHOICEIN,652.95,620.35,5.26,667.18,736.31,765.71,NO,NO,NO,850.3,483.95,NO,NO,-23.21,34.92,583.95,NO,NO,NO,629.8,NO,NO,NO,805.25,YES,YES,YES,790.55,YES,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,CREDITACC,1171.8,1150.4,1.86,1203.72,1259.18,1299.34,NO,NO,NO,1477.1,921.55,NO,NO,-20.67,27.16,1134.9,NO,NO,NO,1168.9,NO,NO,NO,1285.9,NO,NO,NO,1300.3,NO,NO,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,CCL,1077.6,1080.8,-0.3,1040.95,1002.7,925.14,YES,YES,YES,1087.6,546.13,YES,NO,-0.92,97.32,1067.9,YES,YES,YES,1038.8,YES,YES,YES,994.0,YES,YES,YES,978.26,NO,YES,YES,
2026-03-25 19:27 IST,Nifty Smallcap 250,CERA,4728.3,4700.8,0.59,4738.54,4952.8,5846.79,NO,NO,NO,7052.5,4524.3,NO,YES,-32.96,4.51,4582.9,NO,NO,NO,4601.6,NO,NO,NO,5095.4,NO,NO,NO,5291.5,NO,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,RCF,115.24,113.98,1.11,119.51,127.66,142.85,NO,NO,NO,161.39,109.95,NO,YES,-28.6,4.81,110.04,NO,NO,NO,117.4,NO,NO,NO,130.0,NO,NO,NO,138.82,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,BLS,264.35,259.4,1.91,255.58,270.76,326.26,YES,NO,NO,418.2,221.75,NO,NO,-36.79,19.21,221.75,NO,NO,NO,240.65,NO,NO,NO,268.4,NO,NO,NO,325.16,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,JSWCEMENT,118.42,115.05,2.93,120.31,119.74,,NO,NO,N/A,159.17,108.02,NO,NO,-25.6,9.63,113.09,NO,NO,N/A,116.51,NO,NO,N/A,121.93,YES,YES,N/A,118.39,YES,NO,N/A,
2026-03-25 19:27 IST,Nifty Smallcap 250,ZENSARTECH,535.15,544.6,-1.74,556.64,612.51,737.26,NO,NO,NO,864.99,535.15,NO,YES,-38.13,0.0,545.2,NO,NO,NO,566.4,YES,NO,NO,560.25,NO,NO,NO,744.79,YES,YES,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,LTFOODS,384.05,379.05,1.32,389.36,388.18,421.84,NO,NO,NO,505.55,319.14,NO,NO,-24.03,20.34,364.0,NO,NO,NO,389.6,NO,YES,NO,414.35,YES,YES,NO,400.27,YES,NO,NO,
2026-03-25 19:27 IST,Nifty Smallcap 250,ABFRL,58.85,58.13,1.24,62.16,66.43,76.03,NO,NO,NO,286.05,56.85,NO,YES,-79.43,3.52,56.94,NO,NO,NO,58.19,NO,NO,NO,69.85,YES,NO,NO,77.45,YES,NO,NO,
